mesh,x,y,z
AVM,-0.015725061297416687,-2.6788649559020996,0.364967405796051
AVM,-0.014453522861003876,-2.6783685088157654,0.3667426258325577
AVM,-0.016890086233615875,-2.6783685088157654,0.3667425960302353
AVM,-0.015618547797203064,-2.677872061729431,0.36851781606674194
AVM,-0.015618547797203064,-2.683529853820801,0.36991065740585327
AVM,-0.015725061297416687,-2.684152603149414,0.36625680327415466
AVM,-0.015671804547309875,-2.685529947280884,0.3687807768583298
AVM,-0.012961529195308685,-2.68473082780838,0.36640074849128723
AVM,-0.013061434030532837,-2.685960829257965,0.3686806187033653
AVM,-0.012800924479961395,-2.6841886043548584,0.36970122158527374
AVM,-0.012701019644737244,-2.6829586029052734,0.36742135137319565
AVM,-0.0017267577350139618,-2.6851866841316223,0.3703126013278961
AVM,-0.001979529857635498,-2.6862693428993225,0.3723483681678772
AVM,-0.0024475865066051483,-2.6878137588500977,0.37143704295158386
AVM,-0.002194814383983612,-2.6867311000823975,0.3694012761116028
AVM,0.0172211155295372,-2.6927064657211304,0.378882959485054
AVM,0.01671731472015381,-2.693655848503113,0.3809187263250351
AVM,0.01753643900156021,-2.692328095436096,0.381830058991909
AVM,0.018040239810943604,-2.6913787126541138,0.37979429215192795
AVM,0.029721833765506744,-2.6966410875320435,0.38716666400432587
AVM,0.028967004269361496,-2.697457253932953,0.38920243084430695
AVM,0.027796819806098938,-2.698568344116211,0.388291098177433
AVM,0.028551649302244186,-2.6977521777153015,0.38625533133745193
AVM,0.029895685613155365,-2.6980971097946167,0.3884761482477188
AVM,-0.01815013587474823,-2.6857978105545044,0.36872682720422745
AVM,-0.018400661647319794,-2.684642970561981,0.366518072783947
AVM,-0.018403060734272003,-2.6841013431549072,0.3697155937552452
AVM,-0.018653586506843567,-2.682946503162384,0.36750683933496475
AVM,-0.03424809128046036,-2.685296893119812,0.37028585374355316
AVM,-0.033714354038238525,-2.686176896095276,0.37217937409877777
AVM,-0.033558815717697144,-2.686622142791748,0.36943820118904114
AVM,-0.03302507847547531,-2.687502145767212,0.37133172154426575
AVM,-0.056005969643592834,-2.693113088607788,0.3801513686776161
AVM,-0.05662594363093376,-2.692285418510437,0.3782578334212303
AVM,-0.056825123727321625,-2.6918553709983826,0.38099904358386993
AVM,-0.05744509771466255,-2.6910277009010315,0.37910550832748413
AVM,-0.06825631484389305,-2.695689022541046,0.38627009838819504
AVM,-0.06763634085655212,-2.696516692638397,0.3881636708974838
AVM,-0.06743716076016426,-2.6969467401504517,0.38542240113019943
AVM,-0.06681718677282333,-2.6977744102478027,0.3873159736394882
AVM,-0.06898196786642075,-2.697218596935272,0.3877968341112137
CANL,0.07361941039562225,4.0324695110321045,0.06713163107633591
CANL,0.07755130529403687,4.026583790779114,0.0656014010310173
CANL,0.06968751549720764,4.026583790779114,0.0656014010310173
CANL,0.07361941039562225,4.025594711303711,0.06940703839063644
CANL,0.07361941039562225,4.027572870254517,0.06179576367139816
CANL,0.11908765137195587,3.7604838609695435,-0.0023339465260505676
CANL,0.11908765137195587,3.758505702018738,0.005277447402477264
CANL,0.11515575647354126,3.7594947814941406,0.0014717504382133484
CANL,0.12301954627037048,3.7594947814941406,0.0014717504382133484
CANL,0.1684877872467041,3.4894498586654663,-0.06342638283967972
CANL,0.16062399744987488,3.4894498586654663,-0.06342638283967972
CANL,0.1645558923482895,3.4884605407714844,-0.059620924293994904
CANL,0.1645558923482895,3.4904391765594482,-0.06723184138536453
CANL,0.16940058022737503,3.2725380659103394,-0.06804866343736649
CANL,0.16940058022737503,3.2717865705490112,-0.06031859666109085
CANL,0.16546868532896042,3.2721623182296753,-0.06418363004922867
CANL,0.17333247512578964,3.2721623182296753,-0.06418363004922867
CANL,0.17817716300487518,3.0575647354125977,-0.062439657747745514
CANL,0.17031337320804596,3.0575647354125977,-0.062439657747745514
CANL,0.17424526810646057,3.0579683780670166,-0.05853200703859329
CANL,0.17424526810646057,3.0571610927581787,-0.06634730845689774
CANL,0.1920091137290001,2.8788270950317383,-0.04314339812844992
CANL,0.1920091137290001,2.8801896572113037,-0.03540194686502218
CANL,0.18807722628116608,2.879508376121521,-0.03927267249673605
CANL,0.1959410011768341,2.879508376121521,-0.03927267249673605
CANL,0.21370483934879303,2.701300024986267,-0.015009736642241478
CANL,0.2058410793542862,2.701300024986267,-0.015009736642241478
CANL,0.2097729593515396,2.7020931243896484,-0.011158740147948265
CANL,0.2097729593515396,2.7005069255828857,-0.01886073313653469
CANL,0.23179856687784195,2.215312421321869,0.11639064271003008
CANL,0.23179856687784195,2.2168986201286316,0.12409281451255083
CANL,0.22786668688058853,2.2161055207252502,0.12024172861129045
CANL,0.23573044687509537,2.2161055207252502,0.12024172861129045
CANL,0.2577560544013977,1.730609267950058,0.2555553913116455
CANL,0.24989229440689087,1.730609267950058,0.2555553913116455
CANL,0.2538241744041443,1.7314026355743408,0.2594064921140671
CANL,0.2538241744041443,1.7298159003257751,0.25170429050922394
CANL,0.2538241744041443,1.5345513820648193,0.26526299118995667
CANL,0.2538241744041443,1.5358283519744873,0.2730162888765335
CANL,0.24989229440689087,1.5351898670196533,0.2691396400332451
CANL,0.2577560544013977,1.5351898670196533,0.2691396400332451
CANL,0.2577560544013977,1.3418589234352112,0.2812887355685234
CANL,0.24989229440689087,1.3418589234352112,0.2812887355685234
CANL,0.2538241744041443,1.3420683145523071,0.2852054536342621
CANL,0.2538241744041443,1.3416495323181152,0.27737201750278473
CANL,0.2538241744041443,1.1355156004428864,0.25845571607351303
CANL,0.2538241744041443,1.1351896822452545,0.2663101926445961
CANL,0.24989229440689087,1.1353526413440704,0.26238295435905457
CANL,0.2577560544013977,1.1353526413440704,0.26238295435905457
CANL,0.2577560544013977,0.9296704828739166,0.24277110397815704
CANL,0.24989229440689087,0.9296704828739166,0.24277110397815704
CANL,0.2538241744041443,0.9291332960128784,0.24665618687868118
CANL,0.2538241744041443,0.9302076697349548,0.2388860210776329
CANL,0.2538241595029831,0.7334858477115631,0.141056003049016
CANL,0.2538241595029831,0.7310003340244293,0.1484613437205553
CANL,0.24989226460456848,0.7322430908679962,0.14475867338478565
CANL,0.2577560544013977,0.7322430908679962,0.14475867338478565
CANL,0.25859859585762024,0.5173412635922432,0.036005483008921146
CANL,0.24904970824718475,0.5173412635922432,0.036005483008921146
CANL,0.2538241520524025,0.5153104364871979,0.040326472371816635
CANL,0.2538241520524025,0.5193720906972885,0.03168449364602566
CANL,0.2538241595029831,0.5013506263494492,0.013469940051436424
CANL,0.2538241595029831,0.4909971207380295,0.035498471930623055
CANL,0.24165400862693787,0.4961738735437393,0.02448420599102974
CANL,0.2659943103790283,0.4961738735437393,0.02448420599102974
CANL,0.14641450345516205,-2.7953888177871704,0.4691334366798401
CANL,0.15034639835357666,-2.792327105998993,0.4681854546070099
CANL,0.14248260855674744,-2.792327105998993,0.4681854546070099
CANL,0.14641450345516205,-2.79116427898407,0.47194135189056396
CANL,0.14641450345516205,-2.793489933013916,0.4644295573234558
CANL,0.16339951008558273,-2.6388379335403442,0.41307365894317627
CANL,0.16339951008558273,-2.636512279510498,0.4205856919288635
CANL,0.15946760773658752,-2.637675106525421,0.4168296754360199
CANL,0.16733141243457794,-2.637675106525421,0.4168296754360199
CANL,0.18431642651557922,-2.483279049396515,0.3655532896518707
CANL,0.1764526069164276,-2.483279049396515,0.3655532896518707
CANL,0.18038451671600342,-2.4821161031723022,0.36930930614471436
CANL,0.18038451671600342,-2.4844419956207275,0.3617972731590271
CANL,0.20609153807163239,-2.3131521940231323,0.2816318869590759
CANL,0.20609153807163239,-2.3103151321411133,0.28894561529159546
CANL,0.20215962827205658,-2.311733663082123,0.2852887511253357
CANL,0.2100234478712082,-2.311733663082123,0.2852887511253357
CANL,0.23573046922683716,-2.1393978595733643,0.20361509919166565
CANL,0.22786664962768555,-2.1393978595733643,0.20361509919166565
CANL,0.23179855942726135,-2.137723922729492,0.20717281103134155
CANL,0.23179855942726135,-2.1410717964172363,0.20005738735198975
CANL,0.24281135573983192,-1.99565589427948,0.09528770763427019
CANL,0.24281135573983192,-1.9922823905944824,0.1023910315707326
CANL,0.23887944966554642,-1.9939691424369812,0.09883936960250139
CANL,0.24674326181411743,-1.9939691424369812,0.09883936960250139
CANL,0.2577560544013977,-1.8463684916496277,-0.008029600605368614
CANL,0.2498922497034073,-1.8463684916496277,-0.008029600605368614
CANL,0.2538241520524025,-1.8446687459945679,-0.004484033212065697
CANL,0.2538241520524025,-1.8480682373046875,-0.011575167998671532
CANL,0.2538241520524025,-1.6785097122192383,-0.1127477316185832
CANL,0.2538241632282734,-1.6751100420951843,-0.1056565074250102
CANL,0.24989226087927818,-1.6768098771572113,-0.1092021195217967
CANL,0.2577560544013977,-1.6768098771572113,-0.1092021195217967
CANL,0.2577560544013977,-1.5072508752346039,-0.20876915752887726
CANL,0.24989227205514908,-1.5072508752346039,-0.20876915752887726
CANL,0.2538241744041443,-1.505551040172577,-0.20522356033325195
CANL,0.2538241520524025,-1.5089507102966309,-0.21231475472450256
CANL,0.2538241632282734,-1.33168625831604,-0.2970643788576126
CANL,0.2538241744041443,-1.3282867074012756,-0.28997325897216797
CANL,0.24989228323101997,-1.3299864828586578,-0.2935188189148903
CANL,0.2577560544013977,-1.3299864828586578,-0.2935188189148903
CANL,0.2577560544013977,-1.1546813547611237,-0.3764236718416214
CANL,0.24989229440689087,-1.1546813547611237,-0.3764236718416214
CANL,0.2538241744041443,-1.1529815793037415,-0.3728780597448349
CANL,0.2538241744041443,-1.1563811302185059,-0.3799692839384079
CANL,0.2538241744041443,-0.9949935078620911,-0.41126517951488495
CANL,0.2538241744041443,-0.9925901889801025,-0.4038509577512741
CANL,0.24989229440689087,-0.9937918484210968,-0.40755806863307953
CANL,0.2577560544013977,-0.9937918484210968,-0.40755806863307953
CANL,0.2577560544013977,-0.8310904055833817,-0.43879400193691254
CANL,0.24989229440689087,-0.8310904055833817,-0.43879400193691254
CANL,0.2538241744041443,-0.8303868472576141,-0.43492546677589417
CANL,0.2538241744041443,-0.8317939639091492,-0.4426625370979309
CANL,0.2538241744041443,-0.6630076020956039,-0.4385445863008499
CANL,0.2538241744041443,-0.6621584445238113,-0.4307469576597214
CANL,0.24989229440689087,-0.6625830233097076,-0.43464577198028564
CANL,0.2577560544013977,-0.6625830233097076,-0.43464577198028564
CANL,0.2577560544013977,-0.49385901540517807,-0.4296916350722313
CANL,0.24989229440689087,-0.49385901540517807,-0.4296916350722313
CANL,0.2538241744041443,-0.49371345341205597,-0.42576247453689575
CANL,0.2538241744041443,-0.49400457739830017,-0.43362079560756683
CANL,0.2538241744041443,-0.030205518007278442,-0.22292741015553474
CANL,0.2538241744041443,-0.03173248469829559,-0.215439883293584
CANL,0.24989229440689087,-0.030969001352787018,-0.21918364672455937
CANL,0.2577560544013977,-0.030969001352787018,-0.21918364672455937
CANL,0.25859860330820084,0.4441836476325989,4.804832860827446e-05
CANL,0.24904973804950714,0.4441836476325989,4.804832860827446e-05
CANL,0.2538241744041443,0.442152738571167,0.004369003931060433
CANL,0.2538241669535637,0.44621455669403076,-0.0042729072738438845
CANL,0.2538241595029831,0.4674607962369919,-0.0024588305968791246
CANL,0.2538241744041443,0.45710720121860504,0.019569790456444025
CANL,0.24165401607751846,0.46228399872779846,0.00855547992978245
CANL,0.2659943178296089,0.46228399872779846,0.00855547992978245
CANL,0.27254748344421387,0.47922883182764053,0.01651987200602889
CANL,0.23510084301233292,0.47922883182764053,0.01651987200602889
CANL,0.2538241669535637,0.4712645560503006,0.033464896492660046
CANL,0.2538241595029831,0.48719310760498047,-0.0004251524806022644
CANR,-0.27242064476013184,0.48719339072704315,-0.00042509217746555805
CANR,-0.27242064476013184,0.47126467525959015,0.03346482617780566
CANR,-0.25369733572006226,0.47922903299331665,0.01651986548677087
CANR,-0.2911439538002014,0.47922903299331665,0.016519868513569236
CANR,-0.28459079563617706,0.46228407323360443,0.008555522537790239
CANR,-0.2602504938840866,0.46228407323360443,0.008555519976653159
CANR,-0.27242064476013184,0.4571072459220886,0.019569745054468513
CANR,-0.27242064476013184,0.46746090054512024,-0.002458702540025115
CANR,-0.27242064476013184,0.44621460139751434,-0.004272862337529659
CANR,-0.27242065221071243,0.4421527832746506,0.004369065631181002
CANR,-0.2676462084054947,0.44418369233608246,4.8100948333740234e-05
CANR,-0.2771950885653496,0.44418369233608246,4.810234531760216e-05
CANR,-0.27635253220796585,-0.030968844890594482,-0.21918364765588194
CANR,-0.2684887647628784,-0.030968844890594482,-0.21918364812154323
CANR,-0.27242065221071243,-0.031732335686683655,-0.21543982881121337
CANR,-0.27242064476013184,-0.03020535409450531,-0.2229274669662118
CANR,-0.27242064476013184,-0.49400442838668823,-0.4336208999156952
CANR,-0.27242064476013184,-0.4937133342027664,-0.42576250433921814
CANR,-0.2684887647628784,-0.4938588812947273,-0.42969170212745667
CANR,-0.27635252475738525,-0.4938588812947273,-0.42969170212745667
CANR,-0.2609381303191185,-0.6625829190015793,-0.4346458241343498
CANR,-0.25307435914874077,-0.6625829190015793,-0.4346458241343498
CANR,-0.2570062465965748,-0.6621583849191666,-0.43074697256088257
CANR,-0.2570062428712845,-0.663007453083992,-0.4385446757078171
CANR,-0.24159184098243713,-0.8317937552928925,-0.4426625221967697
CANR,-0.24159184843301773,-0.8303866982460022,-0.43492549657821655
CANR,-0.23765995353460312,-0.8310902267694473,-0.43879400938749313
CANR,-0.24552373588085175,-0.8310902267694473,-0.43879400938749313
CANR,-0.24552373588085175,-0.9937916249036789,-0.4075580909848213
CANR,-0.23765995353460312,-0.9937916249036789,-0.4075580909848213
CANR,-0.24159184843301773,-0.9925899505615234,-0.4038510173559189
CANR,-0.24159184098243713,-0.9949932992458344,-0.41126516461372375
CANR,-0.24159184098243713,-1.1563808917999268,-0.37996935844421387
CANR,-0.24159184843301773,-1.1529812812805176,-0.3728781044483185
CANR,-0.23765995353460312,-1.1546810865402222,-0.3764237314462662
CANR,-0.24552373588085175,-1.1546810865402222,-0.3764237314462662
CANR,-0.24552373588085175,-1.3299862146377563,-0.29351887851953506
CANR,-0.23765994980931282,-1.3299862146377563,-0.29351887851953506
CANR,-0.24159184470772743,-1.3282864093780518,-0.28997327387332916
CANR,-0.24159184098243713,-1.331686019897461,-0.29706448316574097
CANR,-0.24159184098243713,-1.5089503526687622,-0.21231484413146973
CANR,-0.24159184098243713,-1.505550742149353,-0.20522361993789673
CANR,-0.23765994608402252,-1.5072505474090576,-0.20876923203468323
CANR,-0.24552373588085175,-1.5072505474090576,-0.20876923203468323
CANR,-0.24552373215556145,-1.676809549331665,-0.10920217633247375
CANR,-0.23765994608402252,-1.676809549331665,-0.10920217633247375
CANR,-0.24159184098243713,-1.6751097440719604,-0.10565656423568726
CANR,-0.24159183725714684,-1.6785093545913696,-0.11274778842926025
CANR,-0.24159183353185654,-1.848068118095398,-0.011575162410736084
CANR,-0.24159184098243713,-1.8446685075759888,-0.004483938217163086
CANR,-0.23765994608402252,-1.8463683128356934,-0.008029550313949585
CANR,-0.24552372843027115,-1.8463683128356934,-0.008029550313949585
CANR,-0.24552372843027115,-1.9939690232276917,0.09883949160575867
CANR,-0.23765994608402252,-1.9939690232276917,0.09883949160575867
CANR,-0.24159184098243713,-1.9922821521759033,0.10239118337631226
CANR,-0.24159183353185654,-1.99565589427948,0.09528779983520508
CANR,-0.24159183353185654,-2.1410716772079468,0.20005738735198975
CANR,-0.24159184098243713,-2.137723684310913,0.20717287063598633
CANR,-0.23765994608402252,-2.13939768075943,0.20361512899398804
CANR,-0.24552372843027115,-2.13939768075943,0.20361512899398804
CANR,-0.21981670334935188,-2.3117334246635437,0.2852887213230133
CANR,-0.21195291727781296,-2.3117334246635437,0.2852887213230133
CANR,-0.21588481217622757,-2.310314893722534,0.2889455556869507
CANR,-0.21588480845093727,-2.3131519556045532,0.2816318869590759
CANR,-0.190177783370018,-2.4844417572021484,0.3617973327636719
CANR,-0.190177783370018,-2.4821157455444336,0.3693092465400696
CANR,-0.1862458884716034,-2.483278751373291,0.3655532896518707
CANR,-0.19410967826843262,-2.483278751373291,0.3655532896518707
CANR,-0.17712467908859253,-2.6376747488975525,0.4168296754360199
CANR,-0.1692608892917633,-2.6376747488975525,0.4168296754360199
CANR,-0.17319278419017792,-2.63651180267334,0.42058563232421875
CANR,-0.17319278419017792,-2.638837695121765,0.41307371854782104
CANR,-0.15620778501033783,-2.7934898138046265,0.4644295573234558
CANR,-0.15620778501033783,-2.7911641597747803,0.47194141149520874
CANR,-0.15227589011192322,-2.7923269867897034,0.4681854844093323
CANR,-0.16013967990875244,-2.7923269867897034,0.4681854844093323
CANR,-0.15620778501033783,-2.79538893699646,0.46913349628448486
CANR,-0.28459079563617706,0.49617399275302887,0.02448421437293291
CANR,-0.2602504938840866,0.4961739853024483,0.02448421251028776
CANR,-0.27242064476013184,0.49099715799093246,0.03549843654036522
CANR,-0.27242064476013184,0.5013508200645447,0.013469990342855453
CANR,-0.27242064476013184,0.5193722546100616,0.031684603076428175
CANR,-0.27242064476013184,0.5153104439377785,0.04032653197646141
CANR,-0.2676462084054947,0.5173413455486298,0.03600556682795286
CANR,-0.277195081114769,0.5173413529992104,0.036005568224936724
CANR,-0.27635253965854645,0.7322432696819305,0.14475872181355953
CANR,-0.2684887647628784,0.7322432696819305,0.14475872088223696
CANR,-0.27242065221071243,0.7310004234313965,0.14846138376742601
CANR,-0.27242065221071243,0.7334861159324646,0.14105605892837048
CANR,-0.27242065966129303,0.9302078485488892,0.23888608068227768
CANR,-0.27242065966129303,0.929133266210556,0.2466561570763588
CANR,-0.2684887647628784,0.9296705573797226,0.24277111887931824
CANR,-0.27635255455970764,0.9296705573797226,0.24277111887931824
CANR,-0.27635255455970764,1.1353526562452316,0.26238301396369934
CANR,-0.2684887647628784,1.1353526562452316,0.26238301396369934
CANR,-0.27242065966129303,1.1351895332336426,0.26631027460098267
CANR,-0.27242065966129303,1.1355157792568207,0.258455753326416
CANR,-0.27242065966129303,1.3416495323181152,0.2773720771074295
CANR,-0.27242065966129303,1.342068374156952,0.2852054536342621
CANR,-0.2684887647628784,1.3418589532375336,0.2812887653708458
CANR,-0.27635255455970764,1.3418589532375336,0.2812887653708458
CANR,-0.27635255455970764,1.5351898670196533,0.2691396102309227
CANR,-0.2684887647628784,1.5351898670196533,0.2691396102309227
CANR,-0.27242065966129303,1.5358283519744873,0.27301615476608276
CANR,-0.27242065966129303,1.5345513820648193,0.26526306569576263
CANR,-0.27242065966129303,1.7298161387443542,0.25170427560806274
CANR,-0.27242065966129303,1.7314026951789856,0.2594063729047775
CANR,-0.2684887647628784,1.73060941696167,0.25555532425642014
CANR,-0.27635255455970764,1.73060941696167,0.25555532425642014
CANR,-0.2609381452202797,2.216105729341507,0.1202416718006134
CANR,-0.25307435542345047,2.216105729341507,0.1202416718006134
CANR,-0.2570062503218651,2.216899037361145,0.1240927129983902
CANR,-0.2570062503218651,2.215312421321869,0.11639063060283661
CANR,-0.22446472942829132,2.700506806373596,-0.018860846757888794
CANR,-0.22446472942829132,2.7020933628082275,-0.011158734560012817
CANR,-0.2205328345298767,2.701300084590912,-0.015009790658950806
CANR,-0.22839662432670593,2.701300084590912,-0.015009790658950806
CANR,-0.2060127854347229,2.8796191811561584,-0.03927271068096161
CANR,-0.19814979285001755,2.8795401453971863,-0.03927271068096161
CANR,-0.2020755670964718,2.8802610039711,-0.03540197014808655
CANR,-0.20208701118826866,2.878898322582245,-0.04314345121383667
CANR,-0.19670944660902023,3.0573023557662964,-0.06634718179702759
CANR,-0.19669321179389954,3.0581098198890686,-0.05853208899497986
CANR,-0.19277023151516914,3.0576270818710327,-0.06243965029716492
CANR,-0.20063242688775063,3.0577850937843323,-0.06243962049484253
CANR,-0.19147590547800064,3.2722418308258057,-0.06418350338935852
CANR,-0.18361371383070946,3.272083818912506,-0.06418350338935852
CANR,-0.18755235522985458,3.2717872858047485,-0.06031841039657593
CANR,-0.18753726407885551,3.2725383639335632,-0.06804859638214111
CANR,-0.17831434682011604,3.4902979135513306,-0.06723180413246155
CANR,-0.17835411429405212,3.488319754600525,-0.05962088704109192
CANR,-0.1744031347334385,3.4892297983169556,-0.06342631578445435
CANR,-0.18226532638072968,3.4893878698349,-0.06342637538909912
CANR,-0.13046788051724434,3.759462833404541,0.00147169828414917
CANR,-0.12260489538311958,3.759383797645569,0.0014717280864715576
CANR,-0.12654633074998856,3.7584340572357178,0.005277156829833984
CANR,-0.12652644515037537,3.760412573814392,-0.002333730459213257
CANR,-0.07491623610258102,4.027573108673096,0.061795949935913086
CANR,-0.07491623610258102,4.025594472885132,0.06940680742263794
CANR,-0.07098434865474701,4.026583790779114,0.06560137867927551
CANR,-0.07884812355041504,4.026583790779114,0.06560137867927551
CANR,-0.07491623610258102,4.0324695110321045,0.06713151931762695
CEPDL,0.040068517439067364,-2.958502173423767,0.6010123640298843
CEPDL,0.04263964109122753,-2.958502173423767,0.5984412431716919
CEPDL,0.045210763812065125,-2.958502173423767,0.6010123640298843
CEPDL,0.04263964015990496,-2.958502173423767,0.6035834848880768
CEPDL,0.030729854479432106,-3.0125651359558105,0.5969683527946472
CEPDL,0.033274438232183456,-3.0125651359558105,0.5944237560033798
CEPDL,0.03581902198493481,-3.0125651359558105,0.5969683229923248
CEPDL,0.033274438232183456,-3.0125651359558105,0.5995129197835922
CEPDL,0.020078016677871346,-3.1215423345565796,0.6004385501146317
CEPDL,0.022483953274786472,-3.1215423345565796,0.5980325937271118
CEPDL,0.020078016677871346,-3.1215423345565796,0.5956266671419144
CEPDL,0.01767208008095622,-3.1215423345565796,0.5980326235294342
CEPDL,0.008306878618896008,-3.282453775405884,0.6073978543281555
CEPDL,0.010712814168073237,-3.282453715801239,0.6049919128417969
CEPDL,0.013118749717250466,-3.2824536561965942,0.6073978543281555
CEPDL,0.010712814168073237,-3.282453715801239,0.6098037958145142
CEPDL,0.001134767779149115,-3.3886638283729553,0.6121451407670975
CEPDL,0.003540703793987632,-3.3886637687683105,0.6097391992807388
CEPDL,0.001134767779149115,-3.3886638283729553,0.6073332726955414
CEPDL,-0.0012711682356894016,-3.3886638879776,0.6097392141819
CEPDL,-0.0048882681876420975,-3.433324456214905,0.6091450452804565
CEPDL,-0.0036205255892127752,-3.433324456214905,0.6064690351486206
CEPDL,-0.0009445077739655972,-3.433324456214905,0.6077367514371872
CEPDL,-0.0022122503723949194,-3.433324456214905,0.6104127615690231
CEPDL,-0.0015152040868997574,-3.4755343198776245,0.6095317602157593
CEPDL,-0.001385655254125595,-3.4755343198776245,0.606585681438446
CEPDL,-0.004331754520535469,-3.4755343198776245,0.6064561605453491
CEPDL,-0.004461303353309631,-3.4755343198776245,0.6094022393226624
CEPDL,-0.0029234793037176132,-3.4947938919067383,0.6079939603805542
CEPDL,0.045141258276999,-2.7404792308807373,0.4751281887292862
CEPDL,0.04783413000404835,-2.7407885789871216,0.4757349565625191
CEPDL,0.04635785240679979,-2.7419901490211487,0.4756443053483963
CEPDL,0.04661753587424755,-2.73927766084671,0.47521883994340897
CEPDL,0.03969108127057552,-2.9245214462280273,0.5982347428798676
CEPDL,0.04215009789913893,-2.9245213866233826,0.5957757234573364
CEPDL,0.04460911266505718,-2.924521327018738,0.5982347428798676
CEPDL,0.04215009603649378,-2.9245213866233826,0.6006937623023987
CEPDL,0.0349446227774024,-2.897564649581909,0.5884332358837128
CEPDL,0.037403639405965805,-2.8975645899772644,0.5859742015600204
CEPDL,0.039862655103206635,-2.8975645303726196,0.5884332060813904
CEPDL,0.03740363847464323,-2.8975645899772644,0.5908922404050827
CEPDL,0.024442141875624657,-2.868192195892334,0.5654459297657013
CEPDL,0.026548507157713175,-2.868192136287689,0.5633395463228226
CEPDL,0.028654872439801693,-2.8681920766830444,0.5654458999633789
CEPDL,0.026548507157713175,-2.868192136287689,0.5675522834062576
CEPDL,0.016101390356197953,-2.817081928253174,0.5484060645103455
CEPDL,0.017547880532220006,-2.817081868648529,0.5469595640897751
CEPDL,0.01903711911290884,-2.817109227180481,0.5484182834625244
CEPDL,0.017590628936886787,-2.8171092867851257,0.5498647838830948
CEPDL,0.005842340178787708,-2.746827483177185,0.5443899929523468
CEPDL,0.021059729158878326,-2.7468271255493164,0.544389933347702
CEPDL,0.013451034668833017,-2.739218592643738,0.5443899631500244
CEPDL,0.013451034668833017,-2.7468273043632507,0.551998645067215
CEPDL,0.013451034901663661,-2.751349687576294,0.5367812663316727
CEPDL,0.013451034901663661,-2.7423048615455627,0.5367812663316727
CEPDL,0.017973432317376137,-2.746827185153961,0.5367812514305115
CEPDL,0.008928637485951185,-2.7468273639678955,0.5367812812328339
CEPDL,0.013260806445032358,-2.7465097904205322,0.5338028073310852
CEPDL,0.015969346277415752,-2.7465097904205322,0.5344685912132263
CEPDL,0.014615076361224055,-2.745073676109314,0.5341356992721558
CEPDL,0.014615076361224055,-2.7479459047317505,0.5341356992721558
CEPDL,0.02122000139206648,-2.7448410391807556,0.5204107612371445
CEPDL,0.023439384065568447,-2.744852066040039,0.5221962034702301
CEPDL,0.022331504384055734,-2.743401050567627,0.5213009268045425
CEPDL,0.022327881073579192,-2.7462920546531677,0.521306037902832
CEPDL,0.047180717810988426,-2.740998387336731,0.463388055562973
CEPDL,0.050003668293356895,-2.741280496120453,0.4635035991668701
CEPDL,0.04844014532864094,-2.7421571612358093,0.4643234610557556
CEPDL,0.048744240775704384,-2.7401217222213745,0.4625681936740875
CEPDL,0.047180717810988426,-2.744437873363495,0.46081162989139557
CEPDL,0.050003668293356895,-2.744520664215088,0.46107029914855957
CEPDL,0.04844014532864094,-2.744463860988617,0.46213795989751816
CEPDL,0.048744240775704384,-2.744494676589966,0.459743969142437
CEPDL,0.047180717810988426,-2.7489389777183533,0.46198927611112595
CEPDL,0.050003668293356895,-2.7487865686416626,0.46225836127996445
CEPDL,0.04844014532864094,-2.747849702835083,0.46303531527519226
CEPDL,0.048744240775704384,-2.749875843524933,0.46121232211589813
CEPDL,0.03173070028424263,-2.7575085759162903,0.5052248537540436
CEPDL,0.03129119332879782,-2.755011022090912,0.5053588300943375
CEPDL,0.03248257003724575,-2.7561320662498474,0.5060991793870926
CEPDL,0.030539323575794697,-2.7563875317573547,0.5044845044612885
CEPDL,0.029702655971050262,-2.7566985487937927,0.5075374841690063
CEPDL,0.044966110959649086,-2.7522966265678406,0.4740253984928131
CEPDL,0.03754955902695656,-2.75473952293396,0.493409238755703
CEPDL,0.04756693821400404,-2.7520634531974792,0.47460323572158813
CEPDL,0.03971053473651409,-2.754491448402405,0.49468060582876205
CEPDL,0.046097381971776485,-2.750921905040741,0.47480636835098267
CEPDL,0.03842705115675926,-2.753363609313965,0.49425264447927475
CEPDL,0.04643566720187664,-2.753438174724579,0.4738222658634186
CEPDL,0.03883304260671139,-2.7558673620224,0.4938372001051903
CEPDL,0.03286366164684296,-2.7414632439613342,0.5045332759618759
CEPDL,0.03280336735770106,-2.7443506717681885,0.5044780820608139
CEPDL,0.033865743316709995,-2.742953360080719,0.5054914504289627
CEPDL,0.031801285687834024,-2.7428605556488037,0.5035199075937271
CEPDL,0.03768464643508196,-2.740757465362549,0.4965643435716629
CEPDL,0.04150834586471319,-2.7401976585388184,0.49024388939142227
CEPDL,0.04133282694965601,-2.7430365681648254,0.49004659056663513
CEPDL,0.03875791188329458,-2.7422768473625183,0.4973207116127014
CEPDL,0.042638069950044155,-2.7417402267456055,0.4908401891589165
CEPDL,0.036486826837062836,-2.7420984506607056,0.4956735372543335
CEPDL,0.04020310286432505,-2.7414939999580383,0.48945029079914093
CEPDL,0.037915837951004505,-2.7447486519813538,0.49499834328889847
CEPDL,0.038663399405777454,-2.7447511553764343,0.49675484001636505
CEPDL,0.036430174484848976,-2.7446154356002808,0.4958952069282532
