,gene_name,ADA,ADE,ADF,ADL,AFD,AIA,AIB,AIM,AIN,AIY,AIZ,ALA,ALM,ALN,AQR,AS,ASEL,ASER,ASG,ASH,ASI,ASJ,ASK,AUA,AVA,AVB,AVD,AVE,AVF,AVG,AVH,AVJ,AVK,AVL,AVM,AWA,AWB,AWC_OFF,AWC_ON,BAG,BDU,CAN,CEP,DA,DA1,DA9,DB,DB01,DB02,DD,DVA,DVB,DVC,FLP,HSN,I1,I2,I3,I4,I5,I6,IL1,IL2_DV,IL2_LR,LUA,M1,M2,M3,M4,M5,MC,MI,NSM,OLL,OLQ,PDA,PDB,PDE,PHA,PHB,PHC,PLM,PLN,PQR,PVC,PVD,PVM,PVN,PVP,PVQ,PVR,PVT,PVW,RIA,RIB,RIC,RID,RIF,RIG,RIH,RIM,RIP,RIR,RIS,RIV,RMD_DV,RMD_LR,RME_DV,RME_LR,RMF,RMG,RMH,SAA,SAB,SDQ,SIA,SIB,SMB,SMD,URA,URB,URX,URY,VA,VA1,VA12,VB,VB01,VB02,VC,VC_4_5,VD
WBGene000033672,mix-1,150.2119421,45.44522015,127.7987511,121.9460468,99.51664681,152.0753665,107.026658,110.4485955,242.1908323,103.9480406,179.5796101,205.6184743,109.1953992,0,208.1714564,134.9102202,159.2703971,218.4983825,129.2096674,104.0934558,116.9304925,182.3941541,141.5518798,250.4217371,162.7856906,88.14153926,191.7869658,199.9788727,123.2759296,235.3066097,95.78874765,214.423236,43.75898337,167.278201,114.7040834,144.8099182,376.2246032,363.6050957,243.2238654,122.2070584,106.6527611,120.9984033,140.2359467,225.5916842,141.3749581,214.7351877,174.415039,210.3394087,296.3543901,256.7196508,58.5738019,217.6262692,141.5896219,132.4822502,182.9400362,261.0732562,193.5718258,430.5588695,325.9863452,193.5362042,66.10819523,0,260.0697069,109.8404329,437.9391443,105.0430621,259.3739729,499.0730025,0,230.7772755,322.5357464,135.2584235,238.4380732,0,291.17918,31.70376007,226.0817783,114.2390816,140.0345584,264.2525558,50.57365853,43.34224712,130.6354627,413.653886,140.6019735,52.38229879,264.0626174,321.4988214,163.1869314,97.98255004,74.65698597,391.9725727,87.86520389,208.8451758,111.190316,126.7416069,86.56579484,117.1252955,100.925896,131.0503188,92.53811558,53.84866961,183.9420427,102.0560523,135.2067751,265.6160922,152.9237411,139.1384112,80.26830332,212.9486923,144.0547088,69.40347968,305.8305588,252.88937,95.73668511,253.8922326,194.9018374,172.0845779,156.335035,225.6103259,164.5671875,134.1323755,400.619079,166.21917,486.671619,355.099109,136.4871517,175.1601065,150.0238678,203.2300964,77.97553706,176.7406115
WBGene000148482,VM106R.1,287.3439998,284.5400786,0,0,31.41418316,183.6485759,0,0,460.1785248,0,996.109748,53.30278168,53.32363457,0,66.53805794,375.5640136,67.68226112,132.3670297,0,0,0,0,0,29.24895276,247.1331746,233.7621048,240.6631855,0,232.8966391,359.174525,488.4059,220.4611377,145.6894909,60.61183231,114.4500432,712.5436158,263.7134715,288.348571,232.0244053,618.7672241,254.7931946,176.4813199,0,1253.133629,2489.276011,153.2499168,676.1554857,398.4731016,779.5784761,502.0666035,226.1555612,229.8378024,597.2296759,288.423075,102.3301697,228.8450635,0,0,145.88456,96.11971182,0,0,0,28.22134683,416.544515,186.3901109,292.4735707,219.1539976,141.8272399,101.7012675,0,0,155.857501,33.346672,35.58105944,0,0,142.836873,137.7126296,0,435.7981945,0,60.03033246,172.4275166,319.9478599,694.4182713,406.7320499,1258.462707,42.19781035,376.4258285,97.45087272,530.2352487,220.2085372,1207.454953,351.2309242,446.0115636,402.3908264,0,715.6832893,86.27778402,473.2925881,241.1321137,0,0,181.2129407,434.7021122,155.2796401,156.0637633,727.7476759,137.5224492,62.0808321,319.8556243,0,184.7325864,35.24499521,0,88.73332897,1461.353773,211.9543441,0,61.01114813,0,0,668.5542712,581.2722132,341.8351818,1124.611822,565.5877494,951.787919,307.2173134,975.8463335,424.0860571
WBGene000002932,cap-2,102.4687773,256.6569172,57.74563198,51.3696529,66.04266228,189.4476312,49.19854415,87.13462578,48.62728294,110.2293336,244.9993954,105.2804373,376.2281428,312.5991578,195.0792827,222.5810043,44.86755228,70.7657969,103.3260667,37.48141941,73.06791417,58.32869206,52.56555932,76.69217517,265.9415927,186.4042278,237.1387417,162.67572,241.6193483,324.4011127,243.8702385,229.3901858,115.6568659,200.7813293,249.2349422,70.48130717,94.09537571,81.10727478,40.82796343,84.84529724,178.7722915,231.0171999,343.1093105,475.5320262,121.0802434,157.1073747,514.6901266,531.8966085,510.9696345,212.6844099,86.4324107,212.6424268,112.5963013,385.2738704,343.7048915,177.2093876,84.24739543,298.4763236,366.9324494,209.494471,154.9048891,331.6184265,180.0806235,88.64989897,54.41535787,152.6879998,297.5610556,118.2105744,92.19250806,185.0313078,271.5004705,310.9586704,335.7210651,400.016251,196.6982968,176.5372206,319.3951866,580.4820395,120.4883858,81.6826656,105.97545,418.3404455,313.8142553,156.0410244,286.7908891,384.4817329,333.8408569,173.8899693,251.9270487,129.3917008,433.626323,202.6278161,488.172052,155.382688,173.8792157,100.8995063,179.9367682,82.09052483,166.1389623,171.2635903,92.32542757,125.1781141,270.9242312,337.5131798,76.59413369,151.5551189,81.80495972,130.1065855,251.4070299,139.6979071,53.60359412,284.9961396,141.0496258,169.7884515,123.2444085,182.9822805,116.2414973,259.7488292,160.1513097,210.2540161,127.146045,120.6328042,246.2138979,333.2717194,507.0070247,237.7912755,429.2449868,361.6500884,307.7030863,273.0828343,270.4245553,227.2629901
WBGene000008802,cyn-4,22.71597135,9.105041946,7.924281734,7.861396436,3.626801435,14.72256032,7.408116797,11.6464043,24.19064605,16.1081533,27.62750227,6.908684237,8.13059167,92.76437848,38.75732513,22.22636716,1.87096925,49.10919349,25.47723711,6.814986508,24.1416289,8.184814767,18.40197244,24.95762333,14.45021647,6.081221807,72.28144854,15.23347006,30.08939429,11.53403958,6.707505287,20.02093775,3.87706194,6.39568698,1.253488092,6.844336626,0,0,15.53366119,0,12.53838887,14.79401015,7.088824498,48.14615027,0,88.2538196,7.020644905,7.733428601,18.30595873,52.41549983,16.31533323,0,0,52.81920722,16.65348343,0,0,8.05448393,39.45105189,11.53041004,56.1328731,0,20.45516585,14.04595842,30.69752712,13.68736215,11.34168978,0,0,18.90610659,47.86507455,16.22530263,19.62753692,0,22.17082308,0,57.39984283,12.99504741,68.41941121,16.82961192,33.60225964,6.238906677,33.95959522,6.459210046,21.70053067,0,4.233976895,102.7303288,20.48966292,10.39926032,0,75.76435749,20.61482193,24.15066229,17.65445017,17.53644302,13.03457472,7.834425405,9.177244851,4.844539413,14.53758927,4.469234269,8.117919914,45.64457265,10.79176446,7.509566123,0,0,39.8385741,4.074432317,0,8.474606506,0,0,7.78113231,22.15382592,12.73090649,21.07493011,32.22524401,43.19181569,14.602737,10.88190911,42.20130381,16.59626449,0,0,24.31878954,29.93069684,20.35889411,27.21553663,25.79899532,24.3547445
WBGene000103332,copz-1,26.45429636,45.58490941,29.24590413,49.24179412,51.05151872,98.63121124,44.39995919,33.5963856,45.43108637,48.14927677,90.37309494,72.62907305,12.7141303,0,43.22092809,80.96624591,52.75788132,47.84541015,59.67200846,39.35248883,70.8363638,69.00123746,46.57640064,94.6997083,33.8249189,44.43886284,54.86063787,60.35176114,43.57957973,21.23213308,45.60994507,42.67188432,12.49735014,41.28493215,40.97086067,34.28134759,46.46120352,77.42877831,45.06854747,45.44180924,54.72450338,126.6701268,64.16522379,75.09462816,0,21.95293291,69.47659483,65.47195588,88.90677331,85.08972717,71.14746917,56.72643336,53.53784577,24.47981607,115.2837768,73.48235739,17.56142107,36.79340415,57.67853613,56.82203992,164.2456133,0,71.00067514,81.32807486,78.23685869,83.54771866,81.1845996,84.73016069,30.29663714,74.0325078,60.59460921,83.81165628,65.09749544,105.4185115,120.5368961,0,47.9525168,69.97747332,23.55210682,28.98441981,0,8.0882315,144.2901194,43.98731236,55.67552976,63.23360626,0,89.13366766,44.52768378,5.00628763,58.22943219,178.9930903,68.21653522,63.90855025,12.85016808,33.491238,58.87212014,12.43862897,60.04883907,42.49774721,30.59880163,12.67518342,104.1366457,32.4266131,67.11863501,152.6842949,125.3342561,51.2997873,81.57422315,36.41303166,16.15187142,18.87501759,65.06312621,56.30251934,20.43089706,52.89221783,108.1855196,59.41498579,67.00589402,68.23095656,122.4949095,55.75789476,23.77422378,98.91436161,223.9340147,104.1916258,73.08405556,91.63640822,56.09697401,88.78758586,90.77308872,29.18086716
WBGene000038822,orc-2,10.61129886,4.400942382,14.75776963,3.443204471,4.586642846,2.897607665,7.975049213,3.207315198,13.67779115,8.388821694,13.36099805,0,8.01610365,0,0,6.100864512,6.448944399,10.07536671,2.633058042,7.247508323,19.29083648,11.33942838,1.45898191,17.6433519,46.49359007,31.38720627,22.45519672,26.03221683,1.910399622,12.82026667,7.719848641,5.886520403,2.170805116,7.31282015,9.881047438,16.62800125,0,18.00385593,0,4.976684259,0,12.17654893,26.47060507,3.582486334,0,0,5.142973091,4.551280695,2.926363607,21.41266131,0,14.15250307,6.289899517,43.89916845,9.634330598,5.369857705,0,0,0,2.468757171,0,45.86212282,8.306915326,13.37908135,0,0,5.88737237,0,0,3.097234555,3.717753656,5.744627437,5.042955749,0,0,0,0,14.1126227,0,21.61243995,32.76500092,2.296892336,8.581258223,0,3.097818403,0,0,0,9.845951969,4.676897693,0,0,0,33.5557313,35.0366497,0.513996441,3.621211077,6.12971627,7.623117627,10.41545195,20.52331912,16.51323175,58.08307107,469.9360725,5.372821188,34.05062487,11.16518268,8.39757478,77.15762465,41.01823514,5.266269243,6.74656062,7.498932639,0,5.905697817,21.21747345,24.76269778,7.606658134,16.38462581,23.59459341,8.3778941,4.678090996,0,6.408265864,45.82520664,0,4.382194129,5.908712651,2.743044538,28.85691607,117.5653578,24.91917094
WBGene000109902,tceb-3,14.94469579,71.18800287,18.13289422,40.77288708,158.1017,13.32389988,22.03006523,6.07600497,39.61993224,16.19122856,41.88037745,56.90557883,29.13698613,92.76437848,39.9369644,40.80237992,15.3658301,61.67267532,150.864679,12.7982926,53.50491525,25.65745749,8.824296742,24.11599824,11.00417215,0,5.083648355,44.50893139,5.683250594,26.58784288,7.843524462,0,12.84892396,32.33138475,18.32183118,25.28890915,75.99795744,61.36136607,65.27786147,95.59462794,0,98.55218629,22.30662178,42.63102836,45.69130951,44.41286196,93.53578867,56.21073996,57.01968637,25.26031376,4.308819918,7.756917968,5.823646726,20.11432187,27.65173202,9.511187079,46.12333379,8.05448393,37.52029664,10.92285134,28.60158484,0,23.06989391,23.28620324,11.28841247,42.01441686,40.54525458,19.34735109,0,53.17130654,41.27049743,30.1940798,38.05631726,0,0,0,59.48241803,154.8439956,31.62749283,28.75069054,0,4.87116596,65.51513457,56.98600326,41.21340334,65.28541273,15.57721235,0,7.897183568,12.42793856,2.773598987,8.636741198,46.05779313,40.18471572,38.71391288,35.5703979,61.77287464,19.7257008,45.13619321,16.0201478,34.47798673,15.76528762,0,0,0,26.97684153,15.44219242,34.43674344,0,36.74850735,43.04069664,131.1175823,45.91391938,30.6051601,29.82138021,27.94769311,28.40589674,63.33545393,23.65391558,14.50020757,17.54985999,114.5973258,51.62087623,28.59555502,89.66194277,176.1713891,40.50598179,109.5099762,56.92767956,42.99508132,55.16395754,27.60460145
WBGene000042152,ptp-3,317.8090549,117.3723885,49.61924988,56.44628464,0,112.2049647,62.01573662,71.42414623,56.03214501,21.03501001,598.9377345,28.16500587,272.0248085,306.6507682,172.5320093,459.1455723,51.47378856,64.82226282,75.7981358,185.0200837,20.21709655,0,71.93214391,87.18736765,132.8782985,154.6838025,140.3391781,114.1578913,130.7055545,84.52847437,40.44084951,138.100237,0,18.54538003,346.5998981,19.59667057,30.34540402,112.0107694,0,38.48646695,41.01814534,79.73428578,84.14023603,415.8136338,804.2068635,230.1882708,165.0211528,183.8700376,206.9537773,193.3131285,35.03949735,41.5170413,239.6245182,91.10085895,190.7899248,298.0124305,67.57767635,394.8712123,65.95784759,58.53735403,139.1334534,333.4000572,144.4184213,217.7723707,319.0239108,312.8820359,64.96188225,0,60.59327428,59.59538718,271.5785075,89.30676235,302.9898535,33.3089068,229.5913476,28.17695125,527.7584289,142.6372703,42.43967153,80.25740885,127.0039443,465.6071526,216.1090983,272.75015,247.2060713,361.952281,626.5534254,248.6360203,70.54784988,85.45937592,281.6953479,569.8633974,182.0136678,112.032942,168.5694502,276.2525524,25.97304213,104.6483275,330.1723554,84.98086788,119.2951695,49.31651516,222.1748831,0,99.93264115,130.583582,76.99907344,240.0399197,324.6758362,204.4376094,50.23431966,112.1959081,296.0989898,289.2367727,170.0458394,171.5558289,200.7053363,131.7403901,188.4197257,150.4044299,54.43300175,47.57880067,1068.067735,245.1428909,401.1758794,136.294087,197.3752407,96.11721795,128.631018,187.5955378,85.24328843,201.9968416
WBGene000043002,ram-2,36.33095979,0,9.463696479,0,80.04141437,0,0,3.74340614,3.988655004,3.836136488,0,40.06020937,0,585.4800937,0,0,2.343842191,0,0,0,0,0,18.50534429,7.460051218,0,2.088585988,0,15.95350328,17.4506553,0,2.207076025,0,0,0,0,0,0,4.291567886,0,0,3.501173469,12.71994065,0,0,0,0,0,0,0,0,0,10.54122294,0,0,5.472590612,0,0,0,4.739537924,0,0,30.52063395,0,0.959695231,42.86243743,0,0,75.05230267,0,8.04756209,0,0,0,0,146.6286932,0,0,0,0,0,22.2420651,0,0,70.03810109,0,0,0,250.6465542,31.77036827,0,0,0,0,0,0,0,0,41.12692396,0,0,0,0,2.548225982,0,4.712445817,16.38068521,0,10.76240906,85.21028349,0,0,0,37.27329249,0,0,0,11.70222891,0,0,26.83412156,0,0,0,0,0,0,0,9.819411826,0,0,0,0
WBGene000004722,cey-1,740.2161589,1319.978649,373.524706,284.2602954,360.8507453,462.5893678,471.4334504,841.3378498,565.2581701,501.1394074,1215.178156,682.8400341,456.7780007,327.4965833,430.435029,428.1518579,646.9834686,988.7378493,540.8524995,242.5040349,326.8130892,385.4660271,331.2697486,663.8501158,321.1708846,437.1244124,510.4944253,180.1568474,560.072416,501.725353,340.1587482,556.6630646,363.1940922,373.1863721,610.8507811,283.9330088,349.3996638,711.5042944,497.3573023,376.7891496,629.2312153,325.5929022,1308.527309,805.6710179,414.6637827,1032.620433,850.2926877,827.7259424,888.3779044,819.084068,605.8955457,370.5480597,316.0142316,537.9777311,969.5623897,764.7016417,776.6361548,511.4260048,909.707985,921.1489641,474.7249349,473.8700275,542.5164418,533.4020236,562.1894542,602.1062477,533.8396597,655.6169344,147.4379566,568.2148552,798.1986307,604.8300867,1178.428043,1333.875285,533.799566,771.1043793,336.4099105,814.2570699,193.4140648,371.8744761,368.1275613,532.5550659,472.8482894,602.8925853,429.8761614,799.0392908,455.4887059,269.1730721,388.4529089,406.7780495,915.5331542,1309.525542,1117.436383,701.7931099,536.2867303,536.6558778,533.2469929,704.8061164,906.372975,827.6694718,300.1213662,1338.914618,918.5649337,237.9082112,205.50207,520.4086459,473.1435434,673.3915269,1161.93585,239.5706942,300.7789218,403.0336316,294.4469302,532.0752504,503.4629657,424.959107,393.6797378,422.1548098,452.5661477,871.8643216,882.5651463,631.8524505,678.0446397,571.6656178,422.7908834,1056.209656,692.3130829,837.0148119,665.5586707,349.1829575,406.9135343,767.7520038
WBGene000093532,sdhd-1,53.64403961,126.1349194,15.09446258,13.6110163,19.77875326,135.238604,42.47996547,47.03732165,53.35322342,65.1354657,175.0888103,89.75473618,231.3065604,0,60.60391324,82.39024846,125.3509762,48.33913102,64.45480878,28.1257235,21.68591068,33.47354637,12.1791829,53.993575,88.73989317,184.2747259,74.92914377,47.44529067,148.7588974,130.1175994,97.59112928,57.44519143,47.77709454,64.36703004,133.9830028,28.06219631,53.25479652,17.59766078,46.40910246,75.15385403,111.240066,65.27473922,157.2192704,195.7775558,273.4836197,125.5179975,178.440516,291.0750861,242.4225053,113.81997,136.4696455,156.319815,97.4645735,83.4024364,153.7907495,43.98634986,24.62568952,217.6600445,226.501765,48.94693665,0,0,95.66133039,131.5739665,44.4557563,63.93530799,127.6250124,153.3647609,30.29663714,193.4119807,114.6505455,122.3800531,250.7806964,24.53024579,0,66.6000666,96.23951171,115.3712933,0,65.54164199,41.18944199,202.1620959,92.8783081,97.2710984,150.8234781,41.54215671,59.23096003,36.37314971,42.55777019,31.84884367,190.0719417,75.1175561,126.9898727,163.7533286,60.83786657,24.3120633,77.10000367,0,124.455692,98.06002828,78.27407751,1945.24713,95.31142864,34.71260749,39.32409064,126.6557507,124.2023914,105.9132569,0,34.6410103,30.02376975,29.99642073,91.79395224,85.86804237,17.78333892,62.34985295,58.57071205,114.5759663,97.54781023,148.8141966,176.5590843,54.03855429,0,150.0797574,304.1623516,123.3258863,171.5487328,226.823243,190.0850814,53.66047783,72.20965416,157.3596062
WBGene000097292,F45E10.2,103.3883417,0,41.42006011,0,145.4544451,22.50810829,72.24743019,0,0,25.39439591,0,31.69118391,2460.401014,106.9289991,249.6266095,0,142.0339229,161.5148994,41.49762276,0,60.96463344,24.38105726,23.80983263,143.1386456,0,0,0,0,0,0,0,128.617298,0,62.16460002,95.47803221,70.45567188,0,87.6783567,98.73420277,53.1388194,27.19276951,0,0,0,0,0,0,0,0,0,0,0,0,0,31.24090691,0,94.72387989,0,0,0,0,0,0,26.92928412,0,0,53.34061922,0,0,0,0,0,0,0,0,29.836496,0,20.27873236,0,44.41059488,112.3914006,0,0,101.1351282,108.5447278,129.9677285,0,0,0,71.76542862,94.28810322,38.27763269,99.1786487,462.5482528,205.4353259,260.357732,0,0,0,43.24707004,0,19.63543375,39.35370435,11.43261017,0,0,0,0,0,0,44.69575747,0,0,0,0,0,0,0,0,0,0,0,0,0,58.58067653,0,0,0,0,0,0,0
WBGene000075042,nbs-1,13.52979606,0,3.271013305,0.416542822,46.51993092,2.105819524,2.698620944,1.137862997,7.326011255,1.698852232,3.796119969,6.35673158,2.297227867,0,15.60054768,3.295763179,11.62132561,8.133322301,2.800817658,5.914191914,3.572601037,1.969286164,7.031148405,10.11184559,3.717860724,5.539864555,0,4.570821106,1.458752023,9.638426125,69.14146815,8.286894854,0,9.897359214,21.43307038,3.322689502,9.572613771,3.203888736,0,6.929939283,1.372287014,6.734933414,2.930911692,3.649005958,0,0,0,11.37558846,1.617259596,0,0,5.735194246,9.775687013,0,4.957853889,0,0,0,7.723442823,7.25239968,29.76253478,0,1.831256211,3.821592212,0,0,2.886491634,0,0,0,6.624060264,14.07819517,4.517032209,0,0,0,8.040868732,0,0,0,28.6648227,0,2.837721742,0,4.226176219,0,0,0,2.354374555,1.738373277,0,0,0,14.26934162,0,1.382392569,0.990040955,21.8755615,5.192827726,0,3.188909052,0,0,0,1.975434108,2.145976716,0,0,0,8.398187691,7.31820053,4.889571681,0,6.623787851,5.01062252,0,2.751517676,4.733382177,3.530143014,15.67407242,6.046921732,0,7.037609233,5.850462529,0,0,2.775501645,8.570644984,2.789397851,13.69211432,0,2.069180485
WBGene000044542,rpl-36.A,1132.341954,479.9787846,195.3714654,281.0085294,122.9034104,153.2722494,380.3090323,498.7811718,357.1433873,300.9273273,595.4750475,389.3110911,161.730515,0,370.2105967,574.803526,390.4650091,404.3003991,619.989344,447.1562785,270.8909379,257.8381446,239.8521593,651.6901843,289.4764318,270.8028659,650.0601732,263.0027689,627.0972793,648.8109216,584.9867429,609.197332,276.4535829,630.4041004,332.5593482,354.3446728,380.8560474,431.0030872,448.6947744,394.9173709,381.8851609,1251.164739,615.881168,749.0949479,666.321861,651.6585249,442.0463208,659.2488205,800.269851,154.6527102,556.2202673,590.44569,563.3197439,379.9897059,623.783462,799.5142251,484.0272317,854.2329075,1203.05197,601.0731217,701.2384308,323.9659712,658.5584151,751.6608027,240.0898707,837.6542701,1531.349673,999.52419,694.0892645,806.8916156,1180.545923,823.2280684,1199.892902,129.9448395,219.4868392,112.8321517,651.3905969,217.9818296,628.8901631,407.7919557,421.489455,77.61566732,207.589212,309.7265514,1073.499822,333.7748367,411.1608769,652.9182768,242.0592271,452.8306791,541.7140076,526.2735503,230.7313177,290.6808353,259.6642527,458.6067824,809.4189576,357.5565836,1331.347917,1268.694393,287.0832396,615.8891138,378.6753098,79.05266147,264.1295683,281.8545005,281.7384342,239.6881389,0,236.7238756,554.020332,268.8340126,198.2293532,93.70829562,272.3142991,125.3934227,304.6664111,386.0984393,411.0483132,571.1540745,652.7288446,684.0243387,301.6881328,330.3995364,430.4923114,273.8385287,511.8823473,498.0711823,441.2624184,457.6513762,214.5662837,216.8135914
WBGene000038312,nuo-1,73.39785349,94.30930726,34.92513651,20.62682879,22.38639374,142.9567635,36.96711847,54.79339562,63.5522121,14.29165343,136.8594346,38.22732887,96.86868756,0,98.92708243,113.5857026,96.09124587,89.79016453,76.12977339,36.1776654,45.70997941,35.49948667,66.6853713,61.21682804,41.48041652,36.05510961,20.68140563,44.64265583,63.16555801,46.67456526,34.29766472,29.99143815,29.63376172,63.33346065,86.90168846,24.93138524,69.47220929,66.44042725,86.11049058,72.93865738,86.27861507,58.72042816,198.3478173,176.6249377,176.16625,30.622244,132.6942188,191.553677,189.5909978,157.8580498,21.32401126,120.37797,31.02317057,66.55763048,147.579978,186.0055396,155.9096084,117.7779032,151.6395329,67.39862879,0,53.29275677,145.6624327,90.71063746,168.6664746,54.67518328,119.6623214,190.4531528,0,100.7457229,188.9206083,96.39168049,194.6699238,0,36.64090977,55.29896834,52.00306556,127.2249605,54.89901689,15.21209268,0,111.6327977,97.95345009,10.78479723,92.88729588,41.14794897,54.75156503,89.13366766,89.78654182,15.43318831,132.3596111,13.57169101,81.92766656,155.416475,109.2840301,38.61882535,35.21165693,39.91393563,127.8860965,129.9545408,55.89002001,303.4036987,20.49591188,9.899289273,36.14652564,118.7993861,46.58687148,137.3121013,79.1826594,41.74880577,48.87547087,26.66386134,66.96560709,57.6628564,70.10301268,55.32323349,45.50337121,67.30775683,71.34364562,125.4610534,70.17360302,77.11978525,0,90.63907146,53.48071175,194.2954716,159.9049436,171.9975375,150.3644005,40.25038578,75.01059997,76.33804621
